"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1800500017071006187","Tue Jun 11 14:31:13 +0000 2024","0","@itsonlymiiii Bubur indomaret","1800536268159496380","","itsonlymiiii","in","","0","0","0","https://x.com/Ny26Rgna/status/1800536268159496380","1295229374652850176","Ny26Rgna"
"1800534538311110869","Tue Jun 11 14:26:20 +0000 2024","0","@matchajahat loveself emng pntng biar g gila","1800535039241027814","","matchajahat","in","","0","0","0","https://x.com/ninesphinx9/status/1800535039241027814","1390609193296556032","ninesphinx9"
"1800534484745589219","Tue Jun 11 14:25:13 +0000 2024","1","Dibuka lagi buku siroh sejarah kesatria Islam memperlakukan org","1800534760466551278","","ninesphinx9","in","","0","0","0","https://x.com/ninesphinx9/status/1800534760466551278","1390609193296556032","ninesphinx9"
"1800534654153527318","Tue Jun 11 14:24:48 +0000 2024","1","ko w ms idp y","1800534654153527318","","","in","i tweet a lot, sorry","0","0","1","https://x.com/impresifra/status/1800534654153527318","1043769788","impresifra"
"1800534484745589219","Tue Jun 11 14:24:08 +0000 2024","1","malu sama kerudung mbak","1800534484745589219","","","in","","0","1","0","https://x.com/ninesphinx9/status/1800534484745589219","1390609193296556032","ninesphinx9"
"1800529820016890178","Tue Jun 11 14:23:09 +0000 2024","0","@3rachaaddicted di indomaret picadilly lippo ada kakkk","1800534238334431461","","3rachaaddicted","in","she/they","0","0","0","https://x.com/realinyo/status/1800534238334431461","1234038767641481218","realinyo"
"1800514943290319320","Tue Jun 11 14:17:26 +0000 2024","0","@yunuskedua GW YAAA GW ANGKAT GALON SENDIRI mana angkatnya dari Indomaret ke kos yg jaraknya kurleb 200 meter tuh galon le minerale w angkat sendiri jalan kaki pula.","1800532798387982359","","yunuskedua","in","Yogyakarta, Indonesia","0","0","0","https://x.com/unl0vingway/status/1800532798387982359","1624267812364779521","unl0vingway"
"1800513145448136727","Tue Jun 11 14:16:03 +0000 2024","0","@uinmalikifess ke indomaret bisa nder","1800532451682619614","","uinmalikifess","in","","0","0","0","https://x.com/lahyaudasih/status/1800532451682619614","1255022652311265281","lahyaudasih"
"1800405993781928216","Tue Jun 11 14:15:23 +0000 2024","0","@womanfeeds_id Waktu sma udah ngerasa banyak jerawat dan insecure sama orang lain beli skincare basic seadanya bgt yg dijual di indomaret","1800532284019478911","","womanfeeds_id","in","exoplanet","0","0","0","https://x.com/haechancakep/status/1800532284019478911","1342448266537889792","haechancakep"
"1800479512637116893","Tue Jun 11 14:15:12 +0000 2024","0","@mochsyahfarid @HoldenKlasik Sebelah indomaret Jl. R.O Ulin ","1800532240050610659","","mochsyahfarid","in","South Borneo, Indonesia","0","2","0","https://x.com/leppi_cobra/status/1800532240050610659","277744116","leppi_cobra"
"1800531606828118071","Tue Jun 11 14:13:48 +0000 2024","0","@gii_ttaa Kotak amal masjid mesin atm bank mesin kasir indomaret","1800531885350953130","","gii_ttaa","in","","0","1","0","https://x.com/bangchanfapsi/status/1800531885350953130","1479751428100874241","bangchanfapsi"
"1800531044275474805","Tue Jun 11 14:10:27 +0000 2024","0","Kemana lagi cari perkopian indomaret","1800531044275474805","","","in","Gresik, Indonesia","0","0","0","https://x.com/novitasukmaa/status/1800531044275474805","264084959","novitasukmaa"
"1800528671880712300","Tue Jun 11 14:08:30 +0000 2024","0","@myrezandy_ Aku team indomaret","1800530550933057813","","myrezandy_","in","Surabaya","0","1","0","https://x.com/Indahh_31/status/1800530550933057813","746854280","Indahh_31"
"1800523406485627293","Tue Jun 11 14:07:41 +0000 2024","1","@donqren @itsmeel06 ayo para indo authors promote makanan/minuman favourite kalian. jadi nanti aku bisa coba lagi di indomaret ","1800530344900518283","","donqren","in","📍MY | 동런 rps","0","0","0","https://x.com/sarangd3ul/status/1800530344900518283","871699253218779137","sarangd3ul"
"1799952928335372297","Tue Jun 11 14:07:32 +0000 2024","0","@shlameli lagu orng tua - Mawang","1800530308514910405","","shlameli","in","","0","0","0","https://x.com/ninesphinx9/status/1800530308514910405","1390609193296556032","ninesphinx9"
"1800519979630301289","Tue Jun 11 13:43:28 +0000 2024","1","@miniversejoa Ada tapi di indomaret di luar kompleks perumahanku. Ini aku beli Ultra Milk yang kotak gede karena emang mau minum banyak ","1800524251595944366","","miniversejoa","in","","0","1","0","https://x.com/NErmengild/status/1800524251595944366","1589655130366173184","NErmengild"
"1800520694922633363","Tue Jun 11 13:38:30 +0000 2024","0","@niceternally struick mah di indomaret jg banyak kalo abis belanja dikasih kok","1800523002364436825","","niceternally","in","","0","1","0","https://x.com/perdanamars/status/1800523002364436825","617955169","perdanamars"
"1800522799091683475","Tue Jun 11 13:37:42 +0000 2024","0","bulan ini katanya pengen ada card boboiboy di indomaret udah ada apa belum si","1800522799091683475","","","in","","0","0","0","https://x.com/ulilamrf_/status/1800522799091683475","1563686867492814848","ulilamrf_"
"1800429853076050376","Tue Jun 11 13:35:44 +0000 2024","0","AAAA bsgaksih ngasi duit ke Indomaret trs isi buat spay huFTT AKU mau pake duit aku sendiri","1800522307938685218","","bluebellvinez","in","rants aLOT","0","0","0","https://x.com/bluebellvinez/status/1800522307938685218","1391759573111885832","bluebellvinez"
"1800134885518221440","Tue Jun 11 13:35:31 +0000 2024","0","@FOODFESS2 sosis indomaret","1800522253312065869","","FOODFESS2","in","","0","0","0","https://x.com/lunalvljn/status/1800522253312065869","1422223238319394819","lunalvljn"
"1800522199503409282","Tue Jun 11 13:35:19 +0000 2024","0","Mumpung HT mau ke indomaret ada yang mau nitip gak?","1800522199503409282","","","in","Indonesia","0","1","0","https://x.com/HokageGr/status/1800522199503409282","385954539","HokageGr"
"1800421904404353193","Tue Jun 11 13:32:53 +0000 2024","0","@oldsaintjames EH LO DAH COPOT? CONGRATS","1800521589899006025","","oldsaintjames","in","i tweet a lot, sorry","0","1","0","https://x.com/impresifra/status/1800521589899006025","1043769788","impresifra"
"1800520812316987820","Tue Jun 11 13:29:48 +0000 2024","0","Ini kenapa kopi di indomaret susah kali nyarinya ","1800520812316987820","","","in","Gresik, Indonesia","0","0","0","https://x.com/novitasukmaa/status/1800520812316987820","264084959","novitasukmaa"
"1800520411303870809","Tue Jun 11 13:28:12 +0000 2024","1","Gw sekarang jd takut kalo Indomaret disangka kiper Filipin dijak poto","1800520411303870809","","","in","","1","0","0","https://x.com/sammigismar/status/1800520411303870809","67572848","sammigismar"
"1800358253152628843","Tue Jun 11 13:24:11 +0000 2024","1","@amoretale Lupa namanya cuma lokasi nya di jl Banjarsari Selatan sebelum indomaret klo dari lampu merah nanti ada di sebelah kiri","1800519399314739476","","amoretale","in","","0","0","0","https://x.com/amecarate_31/status/1800519399314739476","1391983587633758214","amecarate_31"
"1800500925557317729","Tue Jun 11 13:19:16 +0000 2024","0","@livoccados ayuk atuh san siro date","1800518162204827685","","livoccados","in","","0","0","0","https://x.com/ninesphinx9/status/1800518162204827685","1390609193296556032","ninesphinx9"
"1800509596672651538","Tue Jun 11 13:18:18 +0000 2024","0","@tonny1908 Kayaknya Goran Pandev ton","1800517919530782797","","tonny1908","in","","0","0","0","https://x.com/ninesphinx9/status/1800517919530782797","1390609193296556032","ninesphinx9"
"1800489749691662435","Tue Jun 11 13:17:22 +0000 2024","0","@Diamers_ Kesiaaan liat ngeong ampe dongak waktu beli geprek untung indomaret deket jd langsung jalan ksna beli cemilan buat kiten ini ","1800517684641305050","","Diamers_","in","Kuta, Indonesia","0","1","0","https://x.com/balipucchino/status/1800517684641305050","1320016819378253825","balipucchino"
"1800209353418666418","Tue Jun 11 13:16:41 +0000 2024","0","Disitu aku kira komstir ku kena. Terus aku berhenti di indomaret sekalian ngecek motor. Ternyata banku sobek. Akhirnya aku cari tambal ban. 2 tambal ban yg aku datengin ga bisa. Terus tambal ban yg ketiga ga bisa juga dan nyaranin buat ganti ban","1800517510808436855","","dontbecry_","in","Soloraya","0","1","0","https://x.com/dontbecry_/status/1800517510808436855","4853237095","dontbecry_"
"1800499949882511521","Tue Jun 11 13:16:27 +0000 2024","1","@aephrodithe periyat","1800517451224076473","","aephrodithe","in","i tweet a lot, sorry","0","0","0","https://x.com/impresifra/status/1800517451224076473","1043769788","impresifra"
"1800517285448446114","Tue Jun 11 13:15:47 +0000 2024","0","marcelino M nya itu maruk","1800517285448446114","","","in","ENGINEER⚡","0","0","0","https://x.com/alpamartttttt/status/1800517285448446114","1166255131643400192","alpamartttttt"
"1800516727027167665","Tue Jun 11 13:13:34 +0000 2024","0","hee ibuku kan mau ke indomaret yah trs aku mau nitip jajan yg asin gt malah ibuku nyuruh aku buat ngemilin garam ajaa","1800516727027167665","","","in","Jawa Timur, Indonesia","0","0","0","https://x.com/ccl0udyheavens/status/1800516727027167665","1195943874545348608","ccl0udyheavens"
"1800501647032107259","Tue Jun 11 13:11:02 +0000 2024","7","@nuliyanis Indomaret yang punya si sely?","1800516089333588113","","nuliyanis","in","","0","0","0","https://x.com/capkaki_/status/1800516089333588113","469273679","capkaki_"
"1800515521252868438","Tue Jun 11 13:08:46 +0000 2024","0","Sosis indomaret tuh dijual mentahnya gak sih? PLS","1800515521252868438","","","in","Indonesia","0","0","0","https://x.com/nuicarat/status/1800515521252868438","1663226568666394625","nuicarat"
"1800120751456215208","Tue Jun 11 13:08:38 +0000 2024","0","@bangonae @ARSIPAJA Yang di baca mungkin aja katalog indomaret","1800515486633066933","","bangonae","in","","0","0","0","https://x.com/SalakBiji1212/status/1800515486633066933","1788388419028283392","SalakBiji1212"
"1799948449099731314","Tue Jun 11 13:08:25 +0000 2024","0","@classicalorches Keranjang Indomaret kwkw","1800515433180922067","","classicalorches","in","Tangerang, Indonesia","0","0","0","https://x.com/JamuT14807/status/1800515433180922067","1765790113974620160","JamuT14807"
"1800511971055583735","Tue Jun 11 13:01:32 +0000 2024","0","@Meldiasy Alfamidi atau indomaret paling simpel halodok","1800513700199375097","","Meldiasy","in","Bulukumba, Sulawesi Selatan","0","1","0","https://x.com/comfortzonetwo/status/1800513700199375097","1121440598773223425","comfortzonetwo"
"1800513531005341763","Tue Jun 11 13:00:52 +0000 2024","0","Qku adalah orang yg apa2 liat di YouTube Sesimpel nyeduh kopi Indomaret aja aku liat tutorialnya : )","1800513531005341763","","","in","Republic of Korea","0","0","0","https://x.com/Cbdweakki/status/1800513531005341763","1459533354349465603","Cbdweakki"
"1800513317724627011","Tue Jun 11 13:00:01 +0000 2024","1","Hi Moms! Mau dapetin Kanken atau Smiggle Backpack untuk si kecil?Yuk kumpulkan Stamp Back to School &amp; dapatkan hadiahnya! Dapatkan 1 Stamp tiap beli All Item Stationary min. Rp 50.000 di toko Indomaret / Klik Indomaret (berlaku kelipatan). https://t.co/CqHivYoHCV","1800513317724627011","https://pbs.twimg.com/media/GPxejGoboAAl-Fa.jpg","","in","@KontakIndomaret","0","1","0","https://x.com/Indomaret/status/1800513317724627011","138275992","Indomaret"
"1800506992697729134","Tue Jun 11 12:58:40 +0000 2024","0","@peciitemm lebih enak indomaret gaada parkir soalnya wkwk","1800512976807776736","","peciitemm","in","Bandar Lampung, Lampung","0","0","0","https://x.com/trickyarm/status/1800512976807776736","1212520532198879233","trickyarm"
"1800512572225159307","Tue Jun 11 12:57:03 +0000 2024","0","aku udah puasa polo coklat indomaret setengah tahun kayaknya","1800512572225159307","","","in","","0","0","0","https://x.com/anatonami/status/1800512572225159307","1287602724280778753","anatonami"
"1800512534342144223","Tue Jun 11 12:56:54 +0000 2024","3","Orang-orang keren-keren mirror selfie pake sempak mahal dan bagus brand international. Saya ini terlalu sering kehabisan sempak di luar Kota jadi kebanyakan sempak saya mereknya indomaret dan alfamart. Jaman SMP malah sama Mama sempak sy dikasih inisial nama ","1800512534342144223","","","in","Sidoarjo, Indonesia","0","4","0","https://x.com/unablce/status/1800512534342144223","2758890815","unablce"
"1800503290272297297","Tue Jun 11 12:56:49 +0000 2024","0","@urrkhitten Indomaret pasti adem","1800512512657604958","","urrkhitten","in","Sleman, Jogja","0","0","0","https://x.com/esnescafe1/status/1800512512657604958","1572122100655345665","esnescafe1"
"1800506992697729134","Tue Jun 11 12:56:09 +0000 2024","0","@trickyarm Di indomaret apa di alfa bang?","1800512343887184164","","trickyarm","in","","0","1","0","https://x.com/peciitemm/status/1800512343887184164","1285852101990420481","peciitemm"
"1800475436180516901","Tue Jun 11 12:55:47 +0000 2024","0","@coraliabali Kedengerannya sih lbh ke : duuh..ni abang² gegayaan nanya mekbuk biasa fakir wifi didepan indomaret jg","1800512252359164410","","coraliabali","in","Bali, Indonesia","0","1","0","https://x.com/thenampale/status/1800512252359164410","844796658802057217","thenampale"
"1800482056251822538","Tue Jun 11 12:54:28 +0000 2024","0","@akucintaunpad kalo ga lolos mau jd kasir Indomaret aja ah","1800511918861615362","","akucintaunpad","in","","0","1","0","https://x.com/apasamakau/status/1800511918861615362","1672699549092298752","apasamakau"
"1800511044395352404","Tue Jun 11 12:51:35 +0000 2024","0","@nachidya beli dimana ini? di indomaret gaada soalnya wkwk","1800511193926578354","","nachidya","in","JKT48, Football, & Animanga.","0","2","0","https://x.com/silvamxllion/status/1800511193926578354","1304740544900292609","silvamxllion"
"1800508220173340677","Tue Jun 11 12:50:49 +0000 2024","0","@khaaaivy di Indomaret bisa","1800511001160491148","","khaaaivy","in","caratland🥕","0","1","0","https://x.com/pepipupetaw/status/1800511001160491148","1723962198316486656","pepipupetaw"
"1800499810501636226","Tue Jun 11 12:49:53 +0000 2024","0","@akhlakopseo @meung2hoon @yuaiaifess Jl pandanaran kak samping indomaret. Tpi aku lebih rekomendasiin lagi dimsum shumpit itu enak bgtt ️","1800510766073958570","","akhlakopseo","in","","0","1","0","https://x.com/_azulaash/status/1800510766073958570","1767915132854865920","_azulaash"
"1800413708189053146","Tue Jun 11 11:03:58 +0000 2024","0","@zeinnawawyreal Alpamaret ada bang zein ? Ane cm langganan dsna indomaret soalnya smpe sna disapa selamat dtg diindomaret slmt belanja dsruh belanja aje tp hamster kaga dikasi ","1800484113176289427","","zeinnawawyreal","in","","0","0","0","https://x.com/nxdxtrend/status/1800484113176289427","362644472","nxdxtrend"
"1800438552578420831","Tue Jun 11 11:02:31 +0000 2024","0","@gisellaesthetic wkwk w gaperlu beli garnier indomaret","1800483747206402455","","gisellaesthetic","in","Ssangmundong","0","0","0","https://x.com/OHMYV3NUS/status/1800483747206402455","1102064503749959681","OHMYV3NUS"
"1800483580336091503","Tue Jun 11 11:01:51 +0000 2024","0","notif yang bikin gue kaget dari hp gue sendiri adalah shopee sama klik indomaret jir","1800483580336091503","","","in","","0","0","0","https://x.com/auliaaammm/status/1800483580336091503","1622875560","auliaaammm"
"1800472613355216972","Tue Jun 11 11:00:26 +0000 2024","0","@kangtyun0205 kayak abis jajan dri indomaret","1800483224474583380","","kangtyun0205","in","97","0","1","0","https://x.com/fightxescape/status/1800483224474583380","1422356046253760520","fightxescape"
"1800483120208302392","Tue Jun 11 11:00:01 +0000 2024","1"," Beli Tiket Transportasi di Indomaret aja dongs Nikmati promo TAMBAH Rp3.500 Gratis* 1 pcs CHIKI Snack Balls Wagyu Beef Bbq 55g selama periode 1-30 JUNI 2024! Lumayan banget kan? Yuk langsung ke Indomaret terdekat sebelum kehabisan tiketnya!! . #Indomaret https://t.co/S7bXEcjnY7","1800483120208302392","https://pbs.twimg.com/media/GPcFEtJa8AA_sL2.jpg","","in","@KontakIndomaret","0","0","0","https://x.com/Indomaret/status/1800483120208302392","138275992","Indomaret"
"1800482542216450391","Tue Jun 11 10:57:44 +0000 2024","0","Inget banget pembukaan indomaret pertama ditempat aku ada barongsai minta dibeliin boneka zakumi buku2 sekolah sampulnya negara2 pindul ","1800482542216450391","","","in","Attractor Field 2,64768VK","0","0","0","https://x.com/muhshosyakhu/status/1800482542216450391","722068235084955649","muhshosyakhu"
"1800039185245688233","Tue Jun 11 10:55:38 +0000 2024","0","@bulanminiii ngajak aku jajan keluar setiap kali abis dimarahin mama selalu bawain aku makanan setiap dia balik kerja ngajak aku keliling tiap malem takbiran kalo pergi ke tempat yang lumayan jauh bakal mampir ke Indomaret terus biar aku ngga badmood.","1800482015764181282","","swtlkookies","in","","0","0","0","https://x.com/swtlkookies/status/1800482015764181282","1523191285536165888","swtlkookies"
"1800208647110500486","Tue Jun 11 10:49:53 +0000 2024","1","@limeounade @FOODFESS2 sbnrnya aku suka merk Matchamu (ni di indomaret/alfa deket kita jg ada tapi agak lebih mahal sedikit wkwkwk). aku td ke dapur dlu wkwkwk iniiii dia tu bukan matcha yg manis gituuu (aku gatau di sini ada apa egk krn gapernah liat beli iseng eh hoki trnyata aku suka) https://t.co/fLMB8y8O1o","1800480567609438585","https://pbs.twimg.com/media/GPyXh_MasAAeLBk.jpg","limeounade","in","","0","1","0","https://x.com/rereremich/status/1800480567609438585","1180385927966801921","rereremich"
"1800479214682231279","Tue Jun 11 10:47:48 +0000 2024","0","@yaawonne SAMAAAAA... aku gak bisa makan nori sachet yg di indomaret","1800480042893660363","","yaawonne","in","she","0","1","0","https://x.com/veewonie/status/1800480042893660363","1696720622460792832","veewonie"
"1800480017933365301","Tue Jun 11 10:47:42 +0000 2024","0","ambil dah ni negara gua mau tinggal di indomaret","1800480017933365301","","","in","","0","0","0","https://x.com/forgyvenn/status/1800480017933365301","1313022498502451200","forgyvenn"
"1800478573553418317","Tue Jun 11 10:41:57 +0000 2024","0","aku belum menamatkan gim warnet indomaret itu","1800478573553418317","","","in","","0","1","0","https://x.com/dejarest/status/1800478573553418317","1734717842489278464","dejarest"
"1800463504748814501","Tue Jun 11 10:39:48 +0000 2024","0","@aeriicel sini ku indomaret in ","1800478029719945572","","aeriicel","in","free 🇵🇸","0","1","0","https://x.com/tinybongs/status/1800478029719945572","1247071278583779329","tinybongs"
"1800477732008276139","Tue Jun 11 10:38:37 +0000 2024","0","Njir. Beli milk tea 30k di cafe rasanya kayak nu milk tea 8k yg d indomaret ","1800477732008276139","","","in","Microcosmos","0","0","0","https://x.com/bluebbyblo/status/1800477732008276139","257269229","bluebbyblo"
"1800141672258654714","Tue Jun 11 10:32:18 +0000 2024","0","@fwbbasee Wih mbak mbak indomaret","1800476145361834350","","fwbbasee","in","Grand Line","0","0","0","https://x.com/sungodnikaD/status/1800476145361834350","1088656060615843841","sungodnikaD"
"1800474891122294914","Tue Jun 11 10:27:19 +0000 2024","0","Ke indomaret nyari minyam wijen harganya 52.000 yg lee kum kee. As anak kos gue sayang bgt sepasar gue puterin nemu jg minyak wijen biasanya yg harga 10.000. Love banget dah ah belanja di pasar","1800474891122294914","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/iyazheyenk/status/1800474891122294914","1192772774449729536","iyazheyenk"
"1800399121838408075","Tue Jun 11 10:21:33 +0000 2024","0","@ndrypd jas ujan indomaret","1800473439733731496","","ndrypd","in","Nassim Road, Singapore","0","0","0","https://x.com/YourN0t1/status/1800473439733731496","1428519600388337668","YourN0t1"
"1800390465658961990","Tue Jun 11 10:02:05 +0000 2024","0","@dyingissafe13 @Indomaret Kenapaaanih","1800468537510948975","","dyingissafe13","in","MLG","0","1","0","https://x.com/vitadf/status/1800468537510948975","113321603","vitadf"
"1800129964551135331","Tue Jun 11 10:00:33 +0000 2024","0","@karawangmf di gor sebrang alfa dan indomaret harga 12rb","1800468155233599543","","karawangmf","in","Karawang","0","0","0","https://x.com/ranggafdlh/status/1800468155233599543","1484057158899871744","ranggafdlh"
"1800466268128223437","Tue Jun 11 09:53:04 +0000 2024","0","Pertama kali cobain sosis indomaret yg pernah viral itu kata gue rasanya kayak sosis pada umumnya(?) Nothing special ","1800466268128223437","","","in","READ CARRD BEFORE YOU FOLLOW.","0","1","0","https://x.com/aromasofdew/status/1800466268128223437","1285347037","aromasofdew"
"1800465343049285886","Tue Jun 11 09:52:59 +0000 2024","0","@LPSRB_ Hai Kak. Dapat kami sampaikan Kakak dapat turun di Stasiun MRT Fatmawati Indomaret kemudian bisa melanjutkan dengan transportasi lain untuk menuju lokasi ya Kak. Terima kasih. -IB","1800466249560027358","","LPSRB_","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://x.com/mrtjakarta/status/1800466249560027358","78847590","mrtjakarta"
"1800277254649614398","Tue Jun 11 09:50:43 +0000 2024","0","@_kobok Racik kare itu aku beli di Indomaret 6000an","1800465676785926415","","_kobok","in","","0","1","0","https://x.com/camelotutopia/status/1800465676785926415","1364800096945065987","camelotutopia"
"1800371658227847554","Tue Jun 11 09:47:23 +0000 2024","0","@0tk0il Mall yg tidak menyediakan parkir motor kalo mau parkir ya diluar deket indomaret 10 rb","1800464840399753490","","0tk0il","in","Sukoharjo","0","0","0","https://x.com/ArindraVisnu/status/1800464840399753490","97484082","ArindraVisnu"
"1800463636185714927","Tue Jun 11 09:42:36 +0000 2024","0","MOGU MOGU DI TEMPAT W SISA KELAPA DOANG ANJIRRR. BIASANYA NANGKRING BEJIBUN DI INDOMARET. ","1800463636185714927","","","in","","0","0","0","https://x.com/faranfla/status/1800463636185714927","1076659848987607041","faranfla"
"1800463567990448518","Tue Jun 11 09:42:20 +0000 2024","8","Belanja lebih hemat tiap weekend! ️ Nikmati cashback hingga 50% untuk belanja di Klik Indomaret melalui fitur Livin Sukha di Aplikasi Livin' by Mandiri! Berlaku setiap hari Jumat - Minggu hingga 31 Juli 2024. Yuk buruan cek promonya! Info: https://t.co/JmlEW616Dx https://t.co/VZyTbr6Q0a","1800463567990448518","https://pbs.twimg.com/media/GPyIEJfasAAxS-X.jpg","","in","Jakarta","0","0","0","https://x.com/bankmandiri/status/1800463567990448518","2278761810","bankmandiri"
"1800463504748814501","Tue Jun 11 09:42:05 +0000 2024","1","lama ga megang retri kadang kiding bener da kadang indomaret kadang bener","1800463504748814501","","","in","free 🇵🇸","0","8","0","https://x.com/tinybongs/status/1800463504748814501","1247071278583779329","tinybongs"
"1800462410412880303","Tue Jun 11 09:37:44 +0000 2024","0","ngakak liat cerita orang ke indomaret buat claim airdrop kalau fomo minimal research duh duh. itu yang sebar referral juga jangan segitunya lah ngebodoin orang","1800462410412880303","","","in","Birmingham, England","0","1","0","https://x.com/pengencls/status/1800462410412880303","1129072185300021249","pengencls"
"1800462077167108311","Tue Jun 11 09:36:24 +0000 2024","1","keanehan di surabaya yang pernah kutemui - orang main burung dara (doro) di perempatan lampu merah di siang hari - orang ngumpul main burung dara di depan indomaret??? - nari di pinggir jalan di deket lampu merah pas siang siang dan telanjang kaki???","1800462077167108311","","","in","","0","0","0","https://x.com/ayukinhere/status/1800462077167108311","1557425025015169026","ayukinhere"
"1800461753505259681","Tue Jun 11 09:35:07 +0000 2024","2","Mau belanja kebutuhan harian?? Tenang kan ada Akulaku PayLater jadinya bisa cicilan hingga 12 bulan Serbu promo KLiK Indomaret https://t.co/varAjhb966 #AkulakuPayLater #AkulakuFinance #KlikIndomaret #BisaSekarangBukanNanti #PromoAkulakuPayLater https://t.co/FzMrwplaYO","1800461753505259681","https://pbs.twimg.com/media/GPyGaxFbsAEUMRL.jpg","","in","Jakarta Capital Region","0","2","0","https://x.com/akulakuID/status/1800461753505259681","735966406609502212","akulakuID"
"1800461321294819499","Tue Jun 11 09:33:24 +0000 2024","0","Semoga penyakit males buka helm kalo masuk indomaret ini sembuh","1800461321294819499","","","in"," 🔞🔞minor jgn kesini","0","0","0","https://x.com/japota69/status/1800461321294819499","292199010","japota69"
"1800431306821804527","Tue Jun 11 09:30:47 +0000 2024","0","@gayung_aer 1M ini 1 million apa 1 Miliar? klo 1 Miliar boleh dah gada hp pun w bakal banyakin hobi w yg ga kesampaian itu karena mahal ","1800460663841788262","","gayung_aer","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/Vanny_liana/status/1800460663841788262","71177869","Vanny_liana"
"1800459847575678983","Tue Jun 11 09:27:33 +0000 2024","4","Informasi Lowongan Kerja MDP Indomaret Group - Juni 2024 1. CPS Controlling 2. HRM (HR Kantor Cabang) 3. Building Maintenance Supervisor 4. Operational 5. Merchandising 6. Finance Info lengkap https://t.co/puDLOXOIwd #zonauang #loker #lokercot #jobs #Hiring","1800459847575678983","","","in","Indonesia","1","0","0","https://x.com/lokerfresh/status/1800459847575678983","1280022630020444162","lokerfresh"
"1800123471256854698","Tue Jun 11 09:27:10 +0000 2024","5","@samcanpapi @taka_moriuchii @elisabetguwanto dia bsa dpt effortless. Apa w iri? ngga samsek karena Tuhan lebihkan w dengan endurance nya yg belum tentu ade w punya begitupun sebaliknya dengan ade w sama. Gada yg namanya produk gagal.","1800459752889303532","","Vanny_liana","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/Vanny_liana/status/1800459752889303532","71177869","Vanny_liana"
"1800438673097515040","Tue Jun 11 08:03:24 +0000 2024","0","WTS WTB Voucher vc vouc grab express 25k kadaluarsa hingga masih lama bukan grab food. Fee 15k Saja yaa gaes Grab Gojek Gofood Gf+ Alfamart Indomaret Maxim Grab food Grabgift Langsung DM/KOMEN atau ke https://t.co/jHFzj9NB6S #zonauang #zonajajan #zonaBU https://t.co/uG7sNsGcyR","1800438673097515040","https://pbs.twimg.com/media/GPxxbalagAAWzcl.jpg","","in","Grobogan, Indonesia","0","2","0","https://x.com/yousoft25/status/1800438673097515040","1042610564164313088","yousoft25"
"1800438449306317084","Tue Jun 11 08:02:31 +0000 2024","0","sosis indomaret yg sekarang kejunya dikit","1800438449306317084","","","in","","0","0","0","https://x.com/mssyeollie/status/1800438449306317084","1082468820587954179","mssyeollie"
"1800097849881117053","Tue Jun 11 07:53:36 +0000 2024","0","@vinasti nah iya kesabaran kudu setebel tumpukan tissue di rak indomaret","1800436207379493352","","vinasti","in","","0","0","0","https://x.com/cil_the_chili/status/1800436207379493352","915961132745056256","cil_the_chili"
"1800435316391829870","Tue Jun 11 07:50:04 +0000 2024","0","Nyam nyam random ke indomaret nemu pepaya 5K yaudah gas beli https://t.co/wBNfNf5Ohe","1800435316391829870","https://pbs.twimg.com/media/GPxuYOcb0AAjjOc.jpg","","in","","0","1","0","https://x.com/ChocoBrownie23/status/1800435316391829870","1420732113792364552","ChocoBrownie23"
"1800434209611510056","Tue Jun 11 07:45:40 +0000 2024","0"," Tarik Tunai di Indomaret Hari gini ga lupa gak bawa cash Tarik tunai cukup di Indomaret terdekat aja ada promo TAMBAH Rp3.500 Gratis* 1 pcs CHIKI Snack Balls Wagyu Beef Bbq 55g selama 1-30 JUNI 2024! #indomaret #klikindomaret #sobatindomaret #ipayment #PromosiIndomaret https://t.co/baC7p24bde","1800434209611510056","https://pbs.twimg.com/ext_tw_video_thumb/1800433965708505089/pu/img/HDCVrx26UUZEp9N9.jpg","","in","Cirebon, Jawa Barat","0","0","0","https://x.com/indomaretcrb/status/1800434209611510056","4751103811","indomaretcrb"
"1800401919258816898","Tue Jun 11 07:32:05 +0000 2024","0","@FOODFESS2 Km ke pasar deket kosagra aja nder itu pojokan sebrang indomaret ada jual sayur sampe malem kok. Aku dulu k pasar soponyono jg mahal wkwk","1800430789471203651","","FOODFESS2","in","Seoul, Republic of Korea","0","0","0","https://x.com/luvmeongg/status/1800430789471203651","2170270298","luvmeongg"
"1800430701214601649","Tue Jun 11 07:31:44 +0000 2024","0","Enkk bgt psti klo dkt sini ada indomaret atw gak warung dehh","1800430701214601649","","","in","Jawa Barat, Indonesia","0","0","0","https://x.com/jeoniika/status/1800430701214601649","1210716431030964224","jeoniika"
"1800429266301329861","Tue Jun 11 07:26:02 +0000 2024","0","bm ke indomaret dieng","1800429266301329861","","","in","korea selatan","0","0","0","https://x.com/cairinndituniee/status/1800429266301329861","785162632772792320","cairinndituniee"
